,TOT_REG_CD,ADM_NM,ADM_CD,211009_9시_총생활인구수,211009_13시_총생활인구수,211009_15시_총생활인구수,211012_9시_총생활인구수,211012_13시_총생활인구수,211012_15시_총생활인구수
561,1117068030002 ,오류2동,1117068,703.6171,1527.2584,1527.2584,1203.9864,1504.484,1539.6842
562,1117068030001 ,오류2동,1117068,3488.2643,4189.6659,4189.6659,3477.4963,3872.02,3885.6111
563,1117068030009 ,오류2동,1117068,519.3979,496.363,496.363,633.9237,596.0523,693.4885
564,1117068030008 ,오류2동,1117068,301.3157,186.9353,186.9353,323.8584,299.1159,248.262
565,1117068030014 ,오류2동,1117068,11.1602,3.4301,3.4301,8.7063,9.1509,5.3484
566,1117068030013 ,오류2동,1117068,646.7675,449.1735,449.1735,802.344,744.3726,642.1897
567,1117068030012 ,오류2동,1117068,1285.8536,1278.0374,1278.0374,1153.8115,939.8407,1007.2981
568,1117068030011 ,오류2동,1117068,1683.3635,1923.2938,1923.2938,1615.9887,1421.9146,1519.6581
569,1117068030010 ,오류2동,1117068,554.7157,285.7086,285.7086,362.211,316.657,344.5524
570,1117068030007 ,오류2동,1117068,363.2842,314.3141,314.3141,459.5186,440.0611,445.0073
571,1117068030501 ,오류2동,1117068,285.0146,151.4766,151.4766,156.223,103.5865,95.9432
572,1117068030601 ,오류2동,1117068,537.1803,266.5035,266.5035,266.0981,162.759,157.0593
573,1117068030604 ,오류2동,1117068,560.9295,312.8934,312.8934,375.4651,239.5976,282.0454
574,1117068030603 ,오류2동,1117068,531.1544,237.9571,237.9571,254.8884,157.1153,151.6549
575,1117068030602 ,오류2동,1117068,308.9455,139.5884,139.5884,192.2405,121.4614,142.0183
576,1117068031402 ,오류2동,1117068,296.3,132.0668,132.0668,186.7889,158.2173,172.5434
577,1117068031401 ,오류2동,1117068,414.4993,184.2003,184.2003,260.8637,224.899,245.5036
578,1117068031503 ,오류2동,1117068,675.0784,405.6867,405.6867,531.5651,467.8852,435.8825
579,1117068031502 ,오류2동,1117068,660.1764,445.7835,445.7835,532.8739,484.1796,465.9544
580,1117068031501 ,오류2동,1117068,598.5101,315.8512,315.8512,474.7252,355.793,320.7924
581,1117068031504 ,오류2동,1117068,608.0962,549.2678,549.2678,535.2766,527.0796,593.7397
582,1117068031601 ,오류2동,1117068,667.9688,522.7433,522.7433,656.308,579.5924,578.927
583,1117068031604 ,오류2동,1117068,546.5693,429.3189,429.3189,487.5175,442.2736,425.987
584,1117068031603 ,오류2동,1117068,575.9927,540.501,540.501,535.8843,507.1892,581.2806
585,1117068031602 ,오류2동,1117068,85.6749,74.2459,74.2459,71.0223,74.8851,74.844
586,1117068031703 ,오류2동,1117068,,,,1.3239,0.5563,
587,1117068031702 ,오류2동,1117068,,,,0.1525,,
588,1117068031701 ,오류2동,1117068,,,,0.5787,0.506,
589,1117068031904 ,오류2동,1117068,490.1367,333.1339,333.1339,436.7152,375.5014,350.5484
590,1117068031903 ,오류2동,1117068,572.1578,218.7755,218.7755,481.0288,388.4201,362.7934
591,1117068031902 ,오류2동,1117068,689.4227,381.2557,381.2557,676.9777,539.6848,745.3951
592,1117068031901 ,오류2동,1117068,489.7659,309.9117,309.9117,439.9392,361.0605,340.5069
593,1117068031907 ,오류2동,1117068,308.9338,195.0123,195.0123,280.9003,225.5569,210.2802
594,1117068031906 ,오류2동,1117068,495.5869,300.3443,300.3443,439.0283,360.1307,339.1623
595,1117068031905 ,오류2동,1117068,614.0719,438.7687,438.7687,570.3636,460.7525,430.4916
596,1117068032002 ,오류2동,1117068,205.0558,86.1162,86.1162,200.6107,159.4448,111.4936
597,1117068032001 ,오류2동,1117068,90.4711,41.3428,41.3428,92.3405,77.7954,50.4949
598,1117068032102 ,오류2동,1117068,,,,1.0291,0.7882,0.135
599,1117068032101 ,오류2동,1117068,17.6099,29.4347,29.4347,23.5599,21.393,29.0434
600,1117068032103 ,오류2동,1117068,,,,1.7514,0.9232,0.6479
601,1117069010020 ,수궁동,1117069,356.0139,362.3806,362.3806,293.0136,284.2102,349.5237
602,1117069010019 ,수궁동,1117069,4.8025,3.2819,3.2819,3.5659,3.5696,3.2296
603,1117069010018 ,수궁동,1117069,76.2416,106.1892,106.1892,107.5233,110.812,124.739
604,1117069010011 ,수궁동,1117069,419.9179,508.7314,508.7314,708.1896,731.5908,386.9105
605,1117069010010 ,수궁동,1117069,1580.2575,1921.8661,1921.8661,1827.6815,1846.3864,2086.7108
606,1117069010013 ,수궁동,1117069,739.0346,595.2886,595.2886,824.1383,804.8308,807.8426
607,1117069010012 ,수궁동,1117069,714.3944,1146.2422,1146.2422,1169.6875,1238.5919,1398.6379
608,1117069010015 ,수궁동,1117069,228.7261,108.0282,108.0282,194.9677,173.8195,196.8703
609,1117069010014 ,수궁동,1117069,3.7358,2.0699,2.0699,2.9679,2.2086,0.5144
610,1117069010017 ,수궁동,1117069,216.2602,111.4207,111.4207,166.1461,135.4047,160.8133
611,1117069010016 ,수궁동,1117069,4.4617,,,,,
612,1117069010009 ,수궁동,1117069,599.252,927.5495,927.5495,958.4256,1051.9973,932.3792
613,1117069010008 ,수궁동,1117069,130.8653,229.8206,229.8206,231.7535,268.3971,297.4915
614,1117069010001 ,수궁동,1117069,187.8469,70.1484,70.1484,153.1581,152.6763,157.7491
615,1117069010003 ,수궁동,1117069,12.2762,12.0743,12.0743,11.5812,12.0254,9.4014
616,1117069010002 ,수궁동,1117069,491.7239,230.3652,230.3652,392.4022,310.9693,349.4224
617,1117069010005 ,수궁동,1117069,133.102,100.8138,100.8138,167.0415,176.8786,209.9703
618,1117069010004 ,수궁동,1117069,927.3606,925.5294,925.5294,972.8757,952.832,957.9385
619,1117069010007 ,수궁동,1117069,711.6745,778.3571,778.3571,744.0579,632.6396,631.4895
620,1117069010006 ,수궁동,1117069,192.7977,173.1963,173.1963,170.0389,196.4448,198.6102
621,1117069010021 ,수궁동,1117069,650.4311,305.0949,305.0949,518.7058,410.8318,461.4123
622,1117069010301 ,수궁동,1117069,199.0749,92.0465,92.0465,167.0113,152.9206,144.7235
623,1117069010405 ,수궁동,1117069,816.0713,458.6479,458.6479,711.5841,538.2992,516.8368
624,1117069010404 ,수궁동,1117069,371.7329,135.2814,135.2814,257.8188,202.7035,176.233
625,1117069010406 ,수궁동,1117069,375.0161,143.0738,143.0738,262.4081,206.3087,179.3386
626,1117069010401 ,수궁동,1117069,1032.5784,769.0941,769.0941,1114.73,854.8227,876.4391
627,1117069010403 ,수궁동,1117069,723.5318,549.3778,549.3778,734.888,560.8446,557.7852
628,1117069010402 ,수궁동,1117069,390.6276,268.593,268.593,356.0527,275.5468,265.5274
629,1117069010901 ,수궁동,1117069,168.1458,101.8991,101.8991,125.0067,103.7582,105.0342
630,1117069020008 ,수궁동,1117069,,,,1.3568,0.8521,1.2901
631,1117069020009 ,수궁동,1117069,1029.6363,967.3732,967.3732,892.3154,736.3467,856.0986
632,1117069020011 ,수궁동,1117069,286.7966,390.2934,390.2934,345.652,406.4686,370.9
633,1117069020016 ,수궁동,1117069,,,,,,
634,1117069020017 ,수궁동,1117069,0.5499,,,,,
635,1117069020014 ,수궁동,1117069,,,,0.1085,0.0608,0.092
636,1117069020015 ,수궁동,1117069,,,,,,
637,1117069020012 ,수궁동,1117069,265.3807,179.6508,179.6508,203.9251,190.7891,234.5095
638,1117069020013 ,수궁동,1117069,864.7961,445.4093,445.4093,552.7827,373.5822,330.781
639,1117069020010 ,수궁동,1117069,210.0437,133.0802,133.0802,202.2029,121.2725,149.0455
640,1117069020006 ,수궁동,1117069,,,,0.2596,0.3831,0.7472
641,1117069020007 ,수궁동,1117069,46.5145,31.7999,31.7999,34.9199,27.2706,23.7087
642,1117069020004 ,수궁동,1117069,1.103,,,,,
643,1117069020005 ,수궁동,1117069,972.119,858.4068,858.4068,615.5017,501.1433,453.9005
644,1117069020002 ,수궁동,1117069,1569.9987,1358.8756,1358.8756,1230.0506,1066.6601,1027.3413
645,1117069020003 ,수궁동,1117069,298.8754,303.3245,303.3245,236.3381,241.1906,272.9846
646,1117069020001 ,수궁동,1117069,873.4863,861.6918,861.6918,1346.979,1038.9993,1079.8919
647,1117069020501 ,수궁동,1117069,,,,,,
648,1117069030004 ,수궁동,1117069,964.7158,497.2153,497.2153,927.4187,686.4122,636.4884
649,1117069030003 ,수궁동,1117069,360.3712,138.2587,138.2587,282.0528,196.2458,165.0431
650,1117069030002 ,수궁동,1117069,1472.3631,1592.7113,1592.7113,1576.5933,1445.8417,1425.2941
651,1117069030001 ,수궁동,1117069,736.3813,623.0594,623.0594,920.9782,898.6806,1142.5743
652,1117070010004 ,가리봉동,1117070,789.7091,739.1139,739.1139,646.4092,645.5329,645.7596
653,1117070010007 ,가리봉동,1117070,27.3716,10.9039,10.9039,49.2025,33.8444,30.8445
654,1117070010006 ,가리봉동,1117070,85.7739,57.4789,57.4789,98.8319,80.0671,78.034
655,1117070010011 ,가리봉동,1117070,211.5411,100.0673,100.0673,126.3349,92.4865,108.3477
656,1117070010010 ,가리봉동,1117070,41.6744,36.6574,36.6574,45.8638,43.3702,48.0932
657,1117070010013 ,가리봉동,1117070,655.0985,443.1182,443.1182,463.9374,389.2642,457.3117
658,1117070010012 ,가리봉동,1117070,422.4523,456.4122,456.4122,650.3383,672.7324,628.6389
659,1117070010015 ,가리봉동,1117070,1026.6917,1502.6013,1502.6013,2610.8245,2859.886,3083.7578
660,1117070010014 ,가리봉동,1117070,391.3604,323.0198,323.0198,724.0372,644.3448,619.8595
661,1117070010017 ,가리봉동,1117070,125.8912,116.0971,116.0971,136.1358,113.8536,102.5886
662,1117070010016 ,가리봉동,1117070,207.0032,182.4576,182.4576,222.2977,170.0555,208.7941
663,1117070010020 ,가리봉동,1117070,254.7433,39.565,39.565,252.9018,214.0334,133.2438
664,1117070010008 ,가리봉동,1117070,156.8826,98.9975,98.9975,133.9496,79.3025,74.6621
665,1117070010009 ,가리봉동,1117070,1761.9806,1918.1571,1918.1571,1763.9385,1744.0083,1745.8239
666,1117070010018 ,가리봉동,1117070,115.1752,129.2986,129.2986,192.9718,206.3749,233.4637
667,1117070010019 ,가리봉동,1117070,52.4181,21.2701,21.2701,70.8764,54.6199,51.7316
668,1117070010001 ,가리봉동,1117070,182.223,150.031,150.031,158.7998,161.2434,168.206
669,1117070010003 ,가리봉동,1117070,1563.8265,979.579,979.579,867.2603,732.0801,764.6461
670,1117070010002 ,가리봉동,1117070,1823.9177,1935.2718,1935.2718,2186.8637,2170.9636,2240.3029
671,1117070010005 ,가리봉동,1117070,452.1662,233.9445,233.9445,457.9992,379.9561,373.3063
672,1117071010001 ,구로2동,1117071,848.1579,1535.5214,1535.5214,1438.8597,1555.8555,1589.8956
673,1117071020004 ,구로2동,1117071,535.0873,583.7874,583.7874,421.3293,390.2913,357.8431
674,1117071020005 ,구로2동,1117071,120.5004,95.7962,95.7962,94.1698,84.9404,75.6232
675,1117071020002 ,구로2동,1117071,6.0869,7.9137,7.9137,4.7886,5.8778,6.3923
676,1117071020003 ,구로2동,1117071,451.8785,532.1726,532.1726,508.5755,425.1026,411.4862
677,1117071020001 ,구로2동,1117071,2791.6384,3300.7406,3300.7406,4211.1818,3942.5662,3699.2835
678,1117071020102 ,구로2동,1117071,281.846,67.1384,67.1384,164.3299,124.0026,111.9386
679,1117071020103 ,구로2동,1117071,427.2455,145.6036,145.6036,293.079,199.3152,184.2319
680,1117071020101 ,구로2동,1117071,283.0428,167.5185,167.5185,230.4764,148.0686,134.2142
681,1117071020201 ,구로2동,1117071,0.5614,0.2264,0.2264,0.7793,0.7704,1.2363
682,1117071030001 ,구로2동,1117071,3543.1387,4675.2085,4675.2085,8911.2065,10017.5681,9946.7957
683,1117071030101 ,구로2동,1117071,89.9652,70.7416,70.7416,135.516,131.9887,129.3176
684,1117071040001 ,구로2동,1117071,1006.0231,1318.64,1318.64,909.9016,958.247,1022.5648
685,1117071040002 ,구로2동,1117071,466.4993,594.9441,594.9441,494.3572,470.5389,580.0555
686,1117071040101 ,구로2동,1117071,148.8933,31.5138,31.5138,81.1971,50.5283,61.8078
687,1117071050002 ,구로2동,1117071,922.2253,769.5787,769.5787,1180.3437,997.1514,1211.4396
688,1117071050008 ,구로2동,1117071,1010.3586,902.4669,902.4669,1066.6258,1048.7992,963.4427
689,1117071050005 ,구로2동,1117071,44.3208,32.8621,32.8621,40.3964,33.3418,33.7575
690,1117071050004 ,구로2동,1117071,503.5993,405.5853,405.5853,475.1327,432.5285,425.2902
691,1117071050007 ,구로2동,1117071,266.0467,228.9005,228.9005,251.3887,232.2432,228.4798
692,1117071050006 ,구로2동,1117071,376.9941,460.9293,460.9293,767.5625,914.3314,915.7106
693,1117071050001 ,구로2동,1117071,412.848,275.9784,275.9784,361.6224,305.9692,300.7977
694,1117071050003 ,구로2동,1117071,45.8198,77.7875,77.7875,114.0059,135.1731,135.6349
695,1117071050201 ,구로2동,1117071,0.1855,0.1376,0.1376,1.6153,0.8092,0.8076
696,1117071050202 ,구로2동,1117071,182.8752,101.8807,101.8807,168.7573,132.0093,126.2164
697,1117071060006 ,구로2동,1117071,468.0114,452.4143,452.4143,454.4553,446.0414,430.8471
698,1117071060007 ,구로2동,1117071,709.6005,767.8389,767.8389,790.7184,819.8824,819.3003
699,1117071060004 ,구로2동,1117071,388.2476,426.9179,426.9179,380.4111,389.8251,377.4039
700,1117071060005 ,구로2동,1117071,235.1907,155.854,155.854,192.3522,158.4341,163.2412
701,1117071060008 ,구로2동,1117071,383.9723,294.0922,294.0922,335.6522,310.2952,311.3731
702,1117071060009 ,구로2동,1117071,348.0738,438.6706,438.6706,328.643,313.4455,342.8851
703,1117071060002 ,구로2동,1117071,1762.9912,1910.113,1910.113,2433.1559,2622.8337,2582.9476
704,1117071060003 ,구로2동,1117071,152.9702,85.4262,85.4262,121.3461,97.37,97.0097
705,1117071060001 ,구로2동,1117071,170.3192,108.5928,108.5928,132.2995,110.3909,111.3176
706,1117071060101 ,구로2동,1117071,360.6581,125.3744,125.3744,256.0642,201.9879,197.4356
707,1117071070005 ,구로2동,1117071,1027.3867,818.1428,818.1428,957.6088,798.0735,825.3435
708,1117071070004 ,구로2동,1117071,401.696,308.2373,308.2373,407.4185,299.2966,288.9519
709,1117071070003 ,구로2동,1117071,715.4126,541.3059,541.3059,662.8575,497.1176,496.7733
710,1117071070002 ,구로2동,1117071,1819.5522,2087.6405,2087.6405,2324.2822,2472.3018,2102.653
711,1117071070001 ,구로2동,1117071,42.0733,31.6777,31.6777,41.4231,28.0969,28.5927
712,1117071080004 ,구로2동,1117071,806.433,520.5406,520.5406,631.2796,499.2835,528.3983
713,1117071080001 ,구로2동,1117071,629.2463,521.5968,521.5968,563.0138,497.0033,530.6785
714,1117071080002 ,구로2동,1117071,174.5682,209.3238,209.3238,195.2824,181.0338,167.2099
715,1117071080003 ,구로2동,1117071,386.8109,359.733,359.733,358.7304,295.8398,304.6292
716,1117071090002 ,구로2동,1117071,533.3345,541.082,541.082,469.4139,426.2678,459.7989
717,1117071090005 ,구로2동,1117071,247.4169,382.2287,382.2287,272.8994,299.4944,313.3894
718,1117071090004 ,구로2동,1117071,413.2612,329.8624,329.8624,484.3086,401.2787,397.2653
719,1117071090007 ,구로2동,1117071,2050.7079,2140.3575,2140.3575,3259.6096,3028.2095,3054.5835
720,1117071090006 ,구로2동,1117071,0.9069,1.4749,1.4749,0.3181,0.4396,1.5189
721,1117071090009 ,구로2동,1117071,334.2397,244.6535,244.6535,342.8191,279.9083,249.0266
722,1117071090008 ,구로2동,1117071,27.2556,53.689,53.689,122.3935,141.7193,138.0128
723,1117071090010 ,구로2동,1117071,34.4241,26.9129,26.9129,31.1986,27.2494,23.8881
724,1117071090001 ,구로2동,1117071,69.9885,40.795,40.795,71.1776,61.2392,49.5741
725,1117071090003 ,구로2동,1117071,447.2743,345.9956,345.9956,393.4213,316.4924,334.6648
726,1117072010001 ,개봉1동,1117072,241.5498,350.3506,350.3506,223.8598,330.681,336.2027
727,1117072010003 ,개봉1동,1117072,395.3474,306.336,306.336,302.8116,303.8567,331.0135
728,1117072010002 ,개봉1동,1117072,104.1822,92.1227,92.1227,89.2985,66.9221,69.6238
729,1117072010005 ,개봉1동,1117072,27.868,50.0627,50.0627,36.5273,41.6934,43.5581
730,1117072010004 ,개봉1동,1117072,1183.8121,1216.1023,1216.1023,1069.3836,1089.2396,1193.2228
731,1117072010007 ,개봉1동,1117072,784.4425,684.8301,684.8301,603.5452,583.03,599.3981
732,1117072010006 ,개봉1동,1117072,3.4819,2.9013,2.9013,3.2317,2.6623,2.4794
733,1117072020008 ,개봉1동,1117072,236.7334,274.8188,274.8188,225.7953,238.095,201.4759
734,1117072020009 ,개봉1동,1117072,67.8373,149.3293,149.3293,95.8229,119.5687,103.7849
735,1117072020011 ,개봉1동,1117072,0.5131,1.1654,1.1654,,,
736,1117072020006 ,개봉1동,1117072,1296.473,1303.518,1303.518,1398.1833,1441.826,1184.4459
737,1117072020007 ,개봉1동,1117072,43.4235,73.0423,73.0423,50.7853,53.9468,46.304
738,1117072020004 ,개봉1동,1117072,208.9647,198.6098,198.6098,199.1692,171.1683,140.7965
739,1117072020005 ,개봉1동,1117072,0.1043,0.0404,0.0404,,,
740,1117072020002 ,개봉1동,1117072,,,,,,
741,1117072020003 ,개봉1동,1117072,273.2297,343.145,343.145,277.0184,270.6866,245.5443
742,1117072020001 ,개봉1동,1117072,594.3774,273.9587,273.9587,466.9853,388.4251,318.7428
743,1117072020012 ,개봉1동,1117072,0.0071,,,,,
744,1117072020010 ,개봉1동,1117072,707.3469,573.109,573.109,639.4643,635.6048,535.6468
745,1117072020101 ,개봉1동,1117072,618.7557,263.0822,263.0822,463.6153,427.967,361.9004
746,1117072020501 ,개봉1동,1117072,1.6795,2.2198,2.2198,1.2701,1.7285,0.9959
747,1117072030002 ,개봉1동,1117072,835.3546,975.1728,975.1728,824.126,658.8263,788.4931
748,1117072030001 ,개봉1동,1117072,457.7956,293.8078,293.8078,349.0374,250.0674,304.0278
749,1117072030005 ,개봉1동,1117072,774.4013,1009.6376,1009.6376,723.8539,637.4786,749.5922
750,1117072030004 ,개봉1동,1117072,559.4177,388.5237,388.5237,405.1345,290.831,343.7448
751,1117072030003 ,개봉1동,1117072,437.7696,293.0551,293.0551,320.4443,234.3423,285.0092
752,1117072030101 ,개봉1동,1117072,291.296,50.7874,50.7874,163.407,109.0842,127.9999
753,1117072030202 ,개봉1동,1117072,25.3529,21.0375,21.0375,21.0028,14.4755,17.3554
754,1117072030201 ,개봉1동,1117072,73.7026,44.4887,44.4887,59.4087,45.9055,43.7529
755,1117072040001 ,개봉1동,1117072,4950.5628,4915.5303,4915.5303,4433.8391,4043.0062,4064.0352
756,1117072050011 ,개봉1동,1117072,175.1985,130.1905,130.1905,121.8647,92.4104,90.1779
757,1117072050010 ,개봉1동,1117072,485.0608,633.9878,633.9878,430.6729,489.7418,532.7297
758,1117072050013 ,개봉1동,1117072,225.3916,146.5557,146.5557,147.085,110.4556,105.9644
759,1117072050012 ,개봉1동,1117072,400.1777,342.7329,342.7329,341.8624,318.5746,297.58
760,1117072050005 ,개봉1동,1117072,839.7913,1152.565,1152.565,913.4234,1020.3598,1109.1034
761,1117072050004 ,개봉1동,1117072,1.2455,0.1874,0.1874,0.8305,1.5119,1.3358
762,1117072050007 ,개봉1동,1117072,952.5767,1089.9886,1089.9886,938.6019,904.8861,865.4669
763,1117072050006 ,개봉1동,1117072,393.868,197.1298,197.1298,182.7638,126.7773,140.8531
764,1117072050001 ,개봉1동,1117072,876.0231,1205.6767,1205.6767,996.2259,1228.7168,1173.9543
765,1117072050003 ,개봉1동,1117072,0.3631,1.4585,1.4585,0.9193,2.1465,0.6049
766,1117072050002 ,개봉1동,1117072,206.2015,137.715,137.715,163.4253,113.6497,104.9783
767,1117072050009 ,개봉1동,1117072,25.5008,17.285,17.285,20.1303,13.7815,12.9677
768,1117072050008 ,개봉1동,1117072,226.1501,239.5135,239.5135,182.2518,173.929,149.1585
769,1117072050103 ,개봉1동,1117072,435.1647,125.2412,125.2412,259.1726,217.8167,237.5872
770,1117072050102 ,개봉1동,1117072,491.7316,235.9785,235.9785,322.3267,202.8709,250.2536
771,1117072050105 ,개봉1동,1117072,587.8213,642.324,642.324,478.3931,461.2628,443.5232
772,1117072050104 ,개봉1동,1117072,561.5264,201.4997,201.4997,359.309,242.4884,265.1097
773,1117072050101 ,개봉1동,1117072,409.4275,176.5262,176.5262,261.1902,203.5827,225.6429
774,1117072050201 ,개봉1동,1117072,385.1036,96.407,96.407,242.2277,180.9738,173.8074
775,1117072060001 ,개봉1동,1117072,984.6781,1322.6269,1322.6269,1299.1814,1552.8663,1358.0531
776,1117072060002 ,개봉1동,1117072,1131.3156,1959.2055,1959.2055,1503.7499,1808.1926,1953.8688
777,1117072060101 ,개봉1동,1117072,250.6856,38.2546,38.2546,151.1626,109.7532,96.3786
778,1117072060202 ,개봉1동,1117072,153.2379,46.2158,46.2158,93.5248,80.0129,75.7891
779,1117072060201 ,개봉1동,1117072,144.4513,41.4322,41.4322,102.4784,92.0477,95.7622
780,1117072060301 ,개봉1동,1117072,59.1449,26.0813,26.0813,47.1562,41.9777,40.6629
781,1117072060402 ,개봉1동,1117072,194.0896,293.0298,293.0298,245.7215,250.3551,281.4185
782,1117072060403 ,개봉1동,1117072,240.1038,95.9981,95.9981,138.5449,110.4992,100.3503
783,1117072060401 ,개봉1동,1117072,258.7688,166.0244,166.0244,251.4669,230.8934,263.4045
784,1117072060406 ,개봉1동,1117072,134.2197,156.0645,156.0645,166.0088,173.4028,198.9236
785,1117072060407 ,개봉1동,1117072,306.4469,117.7371,117.7371,236.149,220.8948,233.1601
786,1117072060404 ,개봉1동,1117072,166.5758,64.2339,64.2339,95.5732,75.2245,67.0471
787,1117072060405 ,개봉1동,1117072,244.4664,91.9015,91.9015,177.9745,160.731,164.8537
788,1117072060412 ,개봉1동,1117072,208.0028,249.5368,249.5368,258.4214,269.855,309.5347
789,1117072060410 ,개봉1동,1117072,163.8261,42.4408,42.4408,88.8741,69.7565,62.0846
790,1117072060408 ,개봉1동,1117072,1957.7936,1644.0566,1644.0566,1787.0565,1369.8901,1340.3728
791,1117072060409 ,개봉1동,1117072,226.7735,156.1609,156.1609,264.323,277.1642,318.4699
792,1117072060411 ,개봉1동,1117072,203.3823,200.3637,200.3637,227.306,225.4193,246.5728
793,1117051010107 ,신도림동,1117051,0.986,2.3026,2.3026,1.063,1.3757,2.1131
794,1117051020405 ,신도림동,1117051,659.0874,1620.5515,1620.5515,1000.5506,1209.6525,1169.174
795,1117051020103 ,신도림동,1117051,841.7269,455.2068,455.2068,618.7603,640.1461,613.4662
796,1117051020301 ,신도림동,1117051,139.6637,338.3408,338.3408,199.0396,231.0743,193.3637
797,1117051030101 ,신도림동,1117051,192.9607,235.2933,235.2933,157.6557,152.0822,138.5565
798,1117051040301 ,신도림동,1117051,990.3446,2303.0606,2303.0606,1429.3149,1814.1763,2405.7491
799,1117052020302 ,구로1동,1117052,379.5661,476.935,476.935,376.4908,405.9972,362.943
800,1117054020102 ,구로3동,1117054,457.0247,167.9685,167.9685,304.0143,217.7414,209.5642
801,1117054020004 ,구로3동,1117054,390.1975,390.6822,390.6822,307.1168,276.5196,282.7206
802,1117055020103 ,구로4동,1117055,309.221,159.7016,159.7016,210.9188,163.188,163.2705
803,1117064020201 ,개봉2동,1117064,,,,,,
